"22","3"
"0.0024759018293580917","0.18646431077507566","8.397988702324377E-5","0.0012211878381134609","1.8636379291865775E-4","0.006749969703497017","0.0019748521026771732","0.0010369863814110136","5.471250275458669E-4","8.823434429433621E-5","1.028659242160457E-4","2.241169924373449E-4","1.943470613237516E-4","0.0035732517731965605","0.006557678170047436","6.423461902448819E-4","4.811580047584016E-4","9.653370982955301E-4","0.0016898642735480773","0.0018717345539693815","0.001883454759611064","0.0030104643260703903","0.0024759018293580917","0.18646431077507566","5.67243937942284"
"0.0024763523235657933","0.19770244056593594","8.399032264824865E-5","0.0012212922945414927","1.8636812700273593E-4","0.006750328673739153","0.0019748820545973716","0.001037023585344089","5.471568039533838E-4","8.82388742653309E-5","1.0286762432194621E-4","2.2414782631826377E-4","1.9435546465689435E-4","0.003573359570673058","0.006557722143896873","6.423666311982588E-4","4.811874802094092E-4","9.653711215399072E-4","0.0016899272554163158","0.0018717733760619307","0.001883506368812959","0.0030105520355148676","0.0024763523235657933","0.19770244056593594","5.655125153938559"
"0.002476351995097464","0.19523515090902865","8.398995935755363E-5","0.0012212902372360811","1.86368059717921E-4","0.0067503250299915645","0.0019748816906079293","0.0010370229080577601","5.471562186814881E-4","8.823881884127712E-5","1.028675917307035E-4","2.2414728307970568E-4","1.9435480261187753E-4","0.003573358674420511","0.006557720559389091","6.423665045313361E-4","4.8118715878761527E-4","9.653707617580737E-4","0.001689926734577619","0.0018717725117769392","0.0018835059686853873","0.0030105512973083257","0.002476351995097464","0.19523515090902865","5.658696474521127"
"0.002476339062007713","0.19521948188431296","8.398909356095992E-5","0.001221272325809415","1.863678480345078E-4","0.0067503136587471","0.0019748803621004196","0.001037021775313016","5.471535239563272E-4","8.823829504862616E-5","1.028673849033191E-4","2.2414478494164563E-4","1.943543773892455E-4","0.0035733458228094563","0.006557718823479238","6.42365682630595E-4","4.811848069678245E-4","9.653697882182542E-4","0.0016899225616473345","0.0018717692274557128","0.0018835023779686486","0.0030105442862033835","0.002476339062007713","0.19521948188431296","5.658719492133933"
"0.002476362243802369","0.20481624731211118","8.399062139216861E-5","0.0012212962477874004","1.8636829408039273E-4","0.006750344071845893","0.001974882425934106","0.0010370247760200047","5.471581569647402E-4","8.823899747547199E-5","1.028677426894136E-4","2.2414952705268284E-4","1.9435601161983275E-4","0.003573361007915124","0.006557724204084232","6.423670398859916E-4","4.8118938468330044E-4","9.653717473690449E-4","0.0016899281798277656","0.0018717750143987784","0.0018835069027620184","0.0030105547361789784","0.002476362243802369","0.20481624731211118","5.645597085402709"
"0.002476362662227067","0.2082965301375322","8.399105678955293E-5","0.0012212931591236598","1.863683610637034E-4","0.006750345254819464","0.001974884169830587","0.0010370250085221105","5.471581199018123E-4","8.823897659409634E-5","1.0286777164963844E-4","2.2414957610840334E-4","1.9435659827936162E-4","0.0035733626383775033","0.006557724492428528","6.423672676483012E-4","4.8118968638180825E-4","9.653728143767857E-4","0.0016899276476342988","0.001871774738266342","0.0018835069183086842","0.003010555549217896","0.002476362662227067","0.2082965301375322","5.641367498697842"
"0.00247635222742912","0.19636213806448266","8.399003494499826E-5","0.001221291042397457","1.8636808791649425E-4","0.006750326560704933","0.001974882017399083","0.0010370235264148331","5.471567590495672E-4","8.823886567568922E-5","1.028676139000007E-4","2.2414752557300572E-4","1.943549349770641E-4","0.003573359488184722","0.006557722033341352","6.423666082644927E-4","4.811873715481143E-4","9.653709025546535E-4","0.0016899271809935929","0.0018717732158061377","0.001883506292766766","0.0030105519044425046","0.00247635222742912","0.19636213806448266","5.657048596624329"
"0.0024763521740552444","0.19633279079889898","8.399004549816104E-5","0.001221291110959452","1.8636809199540827E-4","0.0067503267177256455","0.0019748820259160274","0.0010370232349629568","5.471567765107491E-4","8.823885839188068E-5","1.028676127916037E-4","2.2414753020139744E-4","1.9435495688008208E-4","0.0035733595235998682","0.006557722042579016","6.423666128788926E-4","4.8118739732274653E-4","9.653709162943173E-4","0.0016899271559252936","0.0018717731490689293","0.0018835061467566718","0.0030105518017691495","0.0024763521740552444","0.19633279079889898","5.657091155598077"
"0.0024763521779970063","0.19617162902089955","8.398998413848099E-5","0.0012212906917329674","1.863680788251169E-4","0.006750326416102795","0.0019748819979201167","0.0010370231464160585","5.471566372411598E-4","8.82388398560278E-5","1.0286761066981807E-4","2.2414741438358914E-4","1.9435486698072616E-4","0.0035733591022527153","0.006557720965464497","6.423665446175742E-4","4.8118728675126114E-4","9.653708586943739E-4","0.0016899270871435295","0.001871773043022851","0.0018835060819331728","0.0030105516517209925","0.0024763521779970063","0.19617162902089955","5.657325204096254"
"0.002476352177655173","0.19619614739990565","8.399007303944835E-5","0.001221291150197738","1.863680928241655E-4","0.006750326918745213","0.001974882033272916","0.0010370234730387945","5.471567621997747E-4","8.82388690571916E-5","1.0286761737664669E-4","2.241475394069826E-4","1.9435493878789626E-4","0.0035733596391250453","0.00655772200819878","6.423666064741877E-4","4.81187438155088E-4","9.653709402756265E-4","0.0016899272692546643","0.0018717732035031214","0.0018835063387725615","0.003010552036877274","0.002476352177655173","0.19619614739990565","5.657289565892341"
