"10","3"
"0.9803907846888643","0.07029791655577135","0.4841619951574754","0.8250562183379756","0.3971205385716793","0.6178417152800043","0.4383085047413354","0.26463677816693515","0.24079489436460128","0.49679647992635956","25.890350876914987","342.40436033795714","7.366420006137575"
"0.32405875701007586","0.9912351324693615","0.6160800988474172","0.4879620819908743","0.4602610878561564","0.4951420015920436","0.02379355384333693","0.7233571561405548","0.5945121447357635","0.32432988609644703","92.61142258067177","0.8189044396776011","194.88259463121508"
"0.9998265730948933","0.17863806876529767","0.4058219930511714","0.967468200544579","0.6146024798288107","0.8364740898224993","0.9766485682896111","0.25155955038021865","0.26839650619065397","0.9351001885408022","92.49712877959688","425.29356062336325","0.08981441299189306"
"0.9904699744418922","0.12707494022504676","0.3258830092639458","0.4256826837213701","0.6170631504758175","0.10399139833205542","0.6357798854365451","0.854541116669272","0.19715299135783443","0.004330514697684752","43.97857241879931","302.1051821036446","3.3299212605644546"
"0.9951500489268128","0.7896530892653432","0.8029587704034361","0.9922084712055762","0.69631501154265","0.7011769957727467","0.014217534605936891","0.29004762426031855","0.9894567400536594","0.6186269717747366","98.4232462697091","26.217874758865044","0.6074494387531765"
"0.07524474379621139","0.9933774880901161","0.22943684674220371","0.8097200966914974","0.8834388590727843","0.7776432810343468","0.033485496830861224","0.3110479399651697","0.6771769031061619","0.4122828054230815","23.796236476305904","0.15864146446255528","294.40460781476145"
"0.7511503207810772","0.00486464580880619","0.0849870293414108","0.08608035304178842","0.10222615099515356","0.7171479593283363","0.07998872917287438","0.12141785900120075","0.6171608343901083","0.5909909271089678","0.7965920892287163","162.95471078809302","54.2494066305253"
"0.9992952302807918","0.9959285953453354","0.8053412157164882","0.9911215033556697","0.6995813263533238","0.6970997180007333","0.023668156623281793","0.7210962343534854","0.9757888948117345","0.6154248196680862","210.03961194772555","0.8586521742067195","0.14873953750879348"
"0.035359716786328405","0.4233782070297336","0.4098895908457119","0.010129760159173468","0.31190688736654126","0.019805863232385812","0.21597346579358706","0.19494150677181096","0.006156101711304929","0.009979859355399273","2.461105775284109","3.3519137293104357","158.58364520065302"
"0.9952291054664935","0.21788287666322","0.40638958050819884","0.9836363881052284","0.6149032143943793","0.8494202604147179","0.9827413504164229","0.4074065836990977","0.2847510924638926","0.937936277755368","71.85656712089913","257.9378996189875","1.5809571986065702"
"0.16781283047214143","0.006844459370107886","0.009236109487365966","0.21231994905922102","0.2142702610391031","0.2989656802449616","0.09028808825084494","0.2925902979041505","0.11386432694607329","0.01904481070336736","0.18095524271176833","26.2572530841668","131.1076018027442"
"0.9174985100951354","0.056381338912594836","0.4992529884642851","0.6934216609023108","0.18539755378260542","0.6124440266368424","0.26344526342831026","0.10615444501863551","0.23129868617564053","0.4908572087436862","11.623816407006128","194.54043281428227","18.53829465522562"
"0.01971028630847163","0.12071034401634859","0.008014911109829298","0.7798074392864722","0.42207681290755594","0.4962734339451391","0.4968406862017204","0.9053449474027246","0.4954453770011229","0.274731719707619","0.39921684599442797","2.9080129465108393","164.48484287179664"
